label,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16
four,15.643100451210499,1.0000000000000004,-0.8215502256052514,-0.8215502256052514,-8.085618168924985e-17,-8.085618168924985e-17,-0.9999999999999998,9.37334727633077e-17,-1.8037239836722193e-16,-2.984059965795109e-17,-2.984059965795109e-17,-1.715497718292375e-18,-6.842277657836021e-49,-7.308473083667103e-33,0.0,0.0
five,15.380525670695464,-1.5030563241981783,-1.5030563241981783,0.6255869777008927,-1.7479078835837662e-16,-1.7479078835837662e-16,1.713518359743602e-16,1.713518359743602e-16,5.752873062623724e-17,3.49661188004958e-18,6.730328924045098e-30,-1.3474609018104103e-32,-2.0820658073459632e-36,0.0,0.0,0.0
six,15.325814490880708,-2.0372874674956325,0.3557364883074621,0.3557364883074621,2.6068775056914827e-16,4.837532442879111e-16,-2.381032016905138e-16,-2.381032016905138e-16,9.537555458412618e-17,-5.2262675288353975e-17,-6.473312085355583e-31,6.130680781421075e-46,-6.812679408375412e-78,-4.794036587204811e-94,0.0,0.0
seven,15.478156274722881,-1.6037586429449118,0.06280118411101733,0.06280118411101733,1.183057598601734e-17,1.183057598601734e-17,-5.383574973590182e-16,2.3238767283953504e-16,2.3238767283953504e-16,-9.348746012118978e-18,-9.348746012118978e-18,2.7373877025546622e-17,-4.943150253601408e-17,0.0,0.0,0.0
eight,15.174127879975742,-0.9603651767552375,-0.9603651767552375,0.6635039949715834,0.08309847856316141,-5.0910368769670893e-17,-5.0910368769670893e-17,-4.901130021673849e-16,-3.01049854406208e-16,1.0893684909861203e-16,-1.2120058067344445e-30,-9.723461371658034e-62,-9.588073174409622e-94,0.0,0.0,0.0
nine,15.070756479365986,-0.035378239682986284,-0.035378239682986284,5.13188921343916e-16,5.13188921343916e-16,-4.851963344939683e-16,-1.1583381175035222e-16,-1.1583381175035222e-16,2.5347711878748473e-17,2.5347711878748473e-17,8.138403754856359e-17,7.782709409198965e-33,-4.780168922077667e-31,2.03223452736001e-48,0.0,0.0
comma,15.745966692414836,1.3834668695170832e-16,0.2540333075851659,2.1252170587992406e-09,-2.125217486978682e-09,1.4814630265717045e-16,-4.242599881613085e-17,-4.242599881613085e-17,3.212723705534788e-17,-4.446393010178614e-31,-4.446393010178614e-31,-3.585977534947267e-32,6.290930847543002e-34,-9.573972682023697e-63,0.0,0.0
zero,15.69672449464528,-0.7785526868280489,0.08182819218277564,-1.5203466509661843e-16,-1.5203466509661843e-16,3.68678594508033e-16,2.317177059594804e-16,-6.876349102427596e-17,-1.9741281674157476e-17,5.650533562522523e-18,-2.643008240941587e-18,1.669830958225577e-19,-7.692292042999288e-36,0.0,0.0,0.0
one,15.685294658139489,0.15735267093026206,0.15735267093026206,1.187516972468004e-16,2.7962630838800696e-16,1.0728174291834989e-17,1.0728174291834989e-17,4.8703337070241776e-32,4.8703337070241776e-32,-6.623112833433067e-32,3.444744752014907e-46,2.187778808623057e-62,2.3970182936024055e-94,0.0,0.0,0.0
two,15.810249675906649,-3.8887490749705267e-16,0.18975032409334547,2.6386760953311752e-17,4.3982555225402555e-17,1.0733032443898701e-17,-7.191817401814758e-18,-7.191817401814758e-18,8.641425393554185e-20,8.641425393554185e-20,-4.960737730490067e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0
three,15.478535315700505,-1.1641466803623675,-1.1641466803623675,-0.7695962691802841,0.9999999999999997,0.6193543142045216,1.605474144740647e-16,2.5863552413552467e-16,-6.460918533094152e-17,-6.460918533094152e-17,6.139779457304795e-17,6.319431346589089e-18,-4.734982306257205e-20,0.0,0.0,0.0
four,15.700609733428374,2.111759314408398e-16,-0.7006097334283624,1.0,-1.0000000000000002,9.270394764560742e-17,-1.1085821945424824e-16,4.66643356538409e-17,-2.494939322267154e-17,-2.287882284807466e-19,1.0131970035857193e-31,6.78979289451539e-30,2.7372349184310048e-46,0.0,0.0,0.0
five,15.365731837156593,-1.6677366279310655,1.0000000000000002,0.10957471795841228,0.10957471795841228,0.08285535485765783,-2.925039201283895e-16,-2.925039201283895e-16,-2.196977716708397e-16,1.0574509803714191e-16,-7.368373679801809e-17,-9.60058052091668e-18,-9.60058052091668e-18,9.495567745759799e-66,1.282927060844254e-49,0.0
six,15.53379527699364,-1.149715737988384,0.615920460994747,6.584355629576716e-09,-6.5843556570527144e-09,-7.662898414750158e-17,7.955894299829258e-17,-5.56594032826909e-18,-5.56594032826909e-18,7.470981547767416e-09,-7.470981335589143e-09,-3.4211388289180116e-48,2.661202893896645e-80,1.8726705418768793e-96,0.0,0.0
seven,15.584547535604655,-1.3277304060247175,0.5751223787459832,0.16806049167407738,1.1386048071587483e-08,-1.1386047764141599e-08,6.561467312163121e-16,1.5685832897540764e-16,-4.9616660444199135e-17,-4.9616660444199135e-17,-8.999488236050332e-17,1.915292706544642e-17,-2.1850847656874896e-32,0.0,0.0,0.0
eight,15.5156097709407,1.7115843360096277e-16,-0.5156097709406982,7.007506921721906e-07,7.007506921721906e-07,-1.4015013856853279e-06,-1.0689642400631056e-16,8.327281294251522e-17,7.155609027189138e-16,7.155609027189138e-16,6.865099619585374e-19,-6.049477905109209e-51,2.0790647608567543e-82,0.0,0.0,0.0
nine,15.229291234304876,0.38535438284756374,0.38535438284756374,-5.878145504539266e-09,-5.878145504539266e-09,5.8781459080503574e-09,5.8781459080503574e-09,2.1665823031969594e-16,2.1665823031969594e-16,6.423713897608196e-16,-9.094647446034334e-16,-6.699873178738733e-16,-1.0291878597332932e-16,0.0,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,2.627434620609032e-46,-1.4497150957417532e-30,5.86807253811882e-48,-1.425503904745938e-63,-1.8004810259105315e-64,4.969171718453263e-83,1.2869317603200944e-80,-1.5877256765803084e-116,-1.4088407314736535e-132,0.0,0.0
zero,15.5156097709407,-0.5156097709406987,-6.177091617713864e-11,6.177050876617302e-11,-3.6954191896416463e-16,1.1371787040683453e-15,-1.0539192681846581e-16,-5.732843783500158e-17,1.8334383594360538e-17,-2.281257148604339e-18,2.0899572821062846e-18,4.336808689942033e-19,5.345529420184391e-51,-7.222237291452109e-35,0.0,0.0
one,15.619975104197817,0.19001244790109728,0.19001244790109728,4.632779326590895e-16,4.2317079061866913e-17,4.2317079061866913e-17,-1.9829332404367748e-17,-2.4000815408708077e-29,1.1635958886959531e-31,6.75029227600654e-34,2.7478213820021794e-47,-4.3180842775472223e-78,4.861730685829017e-62,-2.3970182936024055e-94,-3.2385632081604167e-78,0.0
two,15.565808694198314,-0.8051734139626673,0.23936471976435383,-1.5101208381328684e-16,-1.5101208381328684e-16,-1.6048107912797888e-16,1.3811953105510854e-16,3.433743683191132e-17,2.5137752863944243e-18,-8.277482483747782e-20,-8.277482483747782e-20,-2.7105054312137608e-20,-8.853533102180398e-51,-2.539067797776133e-36,0.0,0.0
three,15.263129492130833,-1.6896597440454721,0.4265302519146451,-4.960968445265359e-06,2.4804842214454627e-06,2.4804842214454627e-06,2.0015028514952736e-16,6.680773586682344e-16,-1.4201983793157233e-16,-6.93900731422752e-18,-6.93900731422752e-18,4.393339707287096e-17,4.056026951400931e-31,-4.3790577010150533e-47,0.0,0.0
four,15.49660143702192,1.4423111379771452,-1.6385569886695377,-0.30035558632953147,-1.1394561963627195e-17,-1.035276434245116e-16,-1.0,1.7549524484614918e-17,1.7549524484614918e-17,-2.793624112673956e-17,1.3055220727930138e-18,1.1842344753043069e-32,1.1842344753043069e-32,0.0,0.0,0.0
five,15.419069914379657,-1.062771853597329,-1.062771853597329,0.6291908027025372,0.07728299011246868,-3.3133641578799516e-16,-3.3133641578799516e-16,2.8093891337852997e-16,2.3300717753682122e-17,2.3300717753682122e-17,9.769745203610094e-18,7.531020023212234e-30,-9.655065795686227e-32,-9.625656887000312e-64,0.0,0.0
six,15.383848466599078,-1.8069966146304761,0.4714335425495675,-0.024142697259080262,-0.024142697259080262,-2.6271299606018095e-15,2.6009349831097515e-16,2.6009349831097515e-16,-2.54003971478036e-16,-2.54003971478036e-16,1.3464061681295201e-16,0.0,0.0,0.0,0.0,0.0
seven,15.384549476484336,-1.3585012921094601,0.48697590781255784,0.48697590781255784,-4.342021917730117e-09,-4.342021917730117e-09,4.342021878767093e-09,4.342021878767093e-09,3.8111947735350647e-16,-1.548930639601184e-16,-1.548930639601184e-16,-1.6923484211683835e-17,-1.6923484211683835e-17,0.0,0.0,0.0
eight,15.192017583387045,-1.4354365765086399,0.12170949656079794,0.12170949656079794,1.0991988838373076e-16,1.0991988838373076e-16,4.904167132803391e-16,-1.355525601916249e-16,-1.355525601916249e-16,-2.067545160352051e-16,-2.067545160352051e-16,0.0,0.0,0.0,0.0,0.0
nine,15.110460130120737,-0.6331115130488931,0.522651382928162,8.607688227397408e-09,2.6350763060011664e-17,2.6350763060011664e-17,-8.607688014491359e-09,-3.6904595110672117e-09,3.6904594620959563e-09,-6.63664438027677e-16,1.0667440822280299e-16,1.0667440822280299e-16,-2.0558454221258448e-17,0.0,0.0,0.0
comma,15.745966692414836,1.2630896723743008e-16,0.2540333075851661,-1.0128818501760122e-08,-8.367710306294672e-09,1.0128818348118025e-08,8.36771087193669e-09,-3.4716184840059484e-16,-1.2089330419188113e-17,-1.2089330419188113e-17,5.186850299894086e-18,-1.1068114519422502e-31,-1.1068114519422502e-31,0.0,0.0,0.0
zero,15.615773105863921,1.8445388791190112e-16,0.38422689413609157,-4.43887740570217e-17,-4.43887740570217e-17,-4.802792578130684e-17,-1.3689389095658104e-17,-1.3689389095658104e-17,2.116599467760713e-17,2.116599467760713e-17,3.411088240517737e-18,0.0,0.0,0.0,0.0,0.0
one,15.615773105863903,0.3842268941360918,5.790266489757995e-16,-1.022956328310833e-16,5.598973546609162e-17,5.598973546609162e-17,-7.626091999320828e-18,1.6111101464914847e-18,-9.542180304452754e-19,2.0894111749634559e-19,7.232506354006554e-34,-1.282927060844254e-49,4.205180001693625e-65,4.2168791772922093e-81,0.0,0.0
two,15.436679211804012,-0.772230635278283,0.33555142347427214,2.3567502030289155e-16,2.3567502030289155e-16,1.456606634577607e-16,-5.63160127651509e-17,-5.63160127651509e-17,-5.983526536203464e-17,-5.983526536203464e-17,7.475065481706171e-18,7.475065481706171e-18,5.473822126268816e-48,6.077163357286271e-64,0.0,0.0
three,15.63154681527746,-0.7929099037517371,0.16136308847429187,-2.670274222628465e-16,-2.670274222628465e-16,2.231096429180365e-16,5.4993342031050736e-17,5.4993342031050736e-17,-2.79492592819293e-17,1.5756770388470545e-17,1.5718861607941413e-18,-8.959666365814738e-34,-1.642145669892583e-32,-9.495567745759799e-66,-1.282927060844254e-49,0.0
four,15.689439139669501,0.15528043016525006,0.15528043016525006,2.8273078857470605e-16,-8.680236859891275e-17,-8.680236859891275e-17,4.905571447962308e-17,-7.65749627684365e-17,-7.65749627684365e-17,2.2923968690916755e-16,2.2923968690916755e-16,-1.088301954411087e-31,0.0,0.0,0.0,0.0
five,15.821658488546618,1.52012767878993e-17,-0.8216584885466188,9.18353921190803e-18,9.18353921190803e-18,-9.623218408125402e-34,-1.0277823672418698e-30,8.704040947103774e-46,-4.237999210676102e-50,-3.8220382499203915e-60,-1.0303512179893479e-65,4.216879177292209e-80,4.15816390625796e-112,0.0,0.0,0.0
six,15.753912808603548,-0.9528363670263609,0.09946177921141357,0.09946177921141357,3.566346216729458e-16,-6.716709282708716e-17,-6.716709282708716e-17,-1.979882835005643e-17,5.288087237777044e-31,-2.3705405061796693e-31,-1.0048665432876357e-32,-1.5690737396435978e-46,8.515849260469266e-79,0.0,0.0,0.0
seven,15.62809724452745,0.00940873465492234,0.00940873465492234,0.3530852861626988,1.7889715958213976e-16,4.0350736412507886e-16,-1.2843704437357659e-16,4.3130958975826064e-18,4.3130958975826064e-18,1.5685854953728954e-32,-6.575000589173662e-30,0.0,0.0,0.0,0.0,0.0
eight,15.588933394039472,-0.7944666970197399,-0.7944666970197399,4.506077273831583e-16,4.506077273831583e-16,-2.6548949998582904e-16,3.2348193121010524e-17,3.2348193121010524e-17,1.1439222299134786e-17,1.1439222299134786e-17,-3.2442849379444523e-18,8.107570597469705e-34,7.490682167507517e-96,-8.695909129627062e-80,0.0,0.0
nine,15.693083415678405,0.10679885652109858,0.10679885652109858,-0.906681128720603,5.734537420351649e-16,-1.0167540559906777e-16,-1.0000000000000002,1.101652752848417e-15,6.520472430588018e-19,6.520472430588018e-19,-2.4905160788109033e-32,0.0,0.0,0.0,0.0,0.0
comma,15.874007874011815,0.1259921259881891,-2.6377356984601718e-09,2.6377360421954227e-09,2.7501435210299787e-16,-6.027433930723631e-16,-1.053802083720703e-16,-1.053802083720703e-16,-4.726033930804e-17,9.34186994480602e-19,-1.665323984684462e-32,-9.846648600773011e-35,2.3686576221395604e-67,0.0,0.0,0.0
zero,15.211102550927984,0.7888974490720214,-4.05343645516559e-16,5.209038528458076e-16,-2.1979407434029917e-16,1.0440587596063752e-16,-7.539724393843855e-17,-7.652216387613858e-18,-7.652216387613858e-18,-7.568721138085383e-19,-1.7732191050138546e-18,-1.7732191050138546e-18,-1.253217130947347e-34,9.495567745759799e-66,2.6727647100921862e-51,0.0
one,15.026690222976166,0.760678389030764,-9.906329635565698e-17,-0.7873686120069405,2.410578507282042e-16,-4.264706400048598e-18,-4.264706400048598e-18,2.3117420484708107e-17,7.280987943214479e-18,7.280987943214479e-18,-4.798465301539281e-18,-1.4137620670458085e-18,4.0091470651382935e-51,-2.4074124304840347e-35,0.0,0.0
two,15.184557948485581,-0.5462443313511252,0.3616863828655518,2.843436685907284e-16,2.843436685907284e-16,-1.9336676696893577e-16,-8.712659132959141e-17,-8.712659132959141e-17,1.2424693566171108e-16,-2.423527343009571e-17,2.0530919712745418e-17,0.0,0.0,0.0,-1.3877787807814457e-17,1.5407439555097887e-33
three,15.175971065046905,-0.668683097953264,0.4927120329063593,-6.41732977915135e-16,1.9480874089590493e-16,-2.025893621165201e-17,-2.025893621165201e-17,-3.035307145508741e-17,1.8907755892569363e-17,-5.987651511701075e-18,-1.757706571926275e-18,1.2037062152420224e-35,1.6263032587282557e-19,-1.3363823550460978e-51,-1.8055593228630336e-35,0.0
four,15.073501095491725,-0.7219760168583548,-0.7219760168583548,0.3704509382250073,3.642963200389817e-16,-3.404139857605316e-16,-3.340681249659975e-17,-3.340681249659975e-17,-4.938388979543365e-17,-4.938388979543365e-17,-1.7315050010670939e-31,0.0,0.0,1.0947644252537633e-47,0.0,0.0
five,15.237546964580948,-0.5137653852149011,-0.5137653852149011,-0.4224774337624438,0.2124612396112944,-3.609348898031135e-16,-3.609348898031135e-16,2.372600280719928e-16,-4.966627138633368e-17,-4.966627138633368e-17,-2.6593667841911305e-17,3.466673899897024e-33,3.7982270983039195e-65,0.0,0.0,0.0
six,15.20624001819447,-1.613752736232538,0.4075127180380589,2.653206620784676e-09,-2.6532066490251755e-09,-2.7266974733768417e-16,4.0596245069486867e-16,4.0596245069486867e-16,1.6005060745101588e-16,1.6005060745101588e-16,-6.737653741788175e-32,-3.557984382074731e-46,2.1289623151173164e-79,0.0,0.0,0.0
seven,15.360174161314713,-0.9819720074724541,-0.9819720074724541,0.6037698536301918,8.559226005039333e-09,-8.559230310623e-09,3.89897404216651e-15,6.536551692772941e-16,9.374985306427278e-17,-1.589827215795771e-16,-8.857496548548331e-17,-1.70604519229289e-34,-1.3306014469483228e-80,0.0,0.0,0.0
eight,15.16811750478574,-2.0512047435004215,0.539011678913104,-0.6559244401984066,1.7166192405096647e-16,1.7166192405096647e-16,2.9601975428127735e-17,2.9601975428127735e-17,-3.9517540905667415e-17,1.876072202875601e-30,-4.580562101626792e-30,-4.557558206714712e-48,0.0,0.0,0.0,0.0
nine,15.259656180481878,-1.7559762135931014,0.46726189903854065,0.014529067036341964,0.014529067036341964,9.56764770156268e-16,-1.848919387632031e-15,-3.8443812851033694e-16,-1.848638034990113e-17,-1.848638034990113e-17,2.0127827416952062e-16,6.123459953023291e-35,-4.257924630234632e-79,-2.996272867003007e-95,0.0,0.0
comma,15.874007874011815,0.1259921259881891,-1.9477535526157965e-16,1.2341815823002468e-16,-8.210496457668224e-17,-2.412236807537437e-16,1.5767657234823737e-16,1.5767657234823737e-16,6.792549612276777e-18,2.4915563947409576e-17,1.9219780699096664e-18,3.259329372073723e-33,0.0,-4.3322413802188716e-66,0.0,0.0
zero,15.34846922834954,2.0549719095187546e-16,0.6515307716504658,1.4385790179562441e-16,1.3726253423121797e-17,1.3726253423121797e-17,-6.331521865705894e-17,3.039873945175522e-17,2.3665578291183604e-18,-2.3073013640281513e-17,-1.7947691991409958e-17,-1.7947691991409958e-17,0.0,0.0,5.007417855406813e-33,0.0
one,15.236679741361119,-0.7569249508422273,0.5202452094811056,1.3413373127691558e-16,1.3413373127691558e-16,-6.403923255376972e-17,-6.403923255376972e-17,3.169751585200946e-17,-1.0345111574632283e-17,-1.0345111574632283e-17,-3.859429673790354e-17,8.788879499173814e-34,-1.1277125490525497e-33,-7.596454196607839e-65,-1.0263416486754031e-48,0.0
two,15.022255046271553,0.8048399030605072,2.1229395549105785e-16,-0.827094949332054,-1.323066641209526e-18,-1.323066641209526e-18,1.1945336463773588e-16,-1.1776754282514725e-16,-1.2304491181903791e-17,-2.9498750946706563e-18,-2.9498750946706563e-18,-6.938893903907231e-18,-5.007417855406813e-33,0.0,-1.1555579666323415e-32,0.0
three,15.16736478733526,-0.7681675731574689,0.6008027858222067,1.155479064339027e-16,1.155479064339027e-16,-1.6351231211437994e-16,-5.835407505593673e-17,-5.835407505593673e-17,1.8667458167078306e-16,1.1901907104909597e-16,-1.6898021399459158e-17,-1.6898021399459158e-17,0.0,3.851859888774472e-34,0.0,0.0
four,15.061164079819708,-0.7446999938008736,-0.7446999938008736,0.4282359077820507,-3.9608047527898853e-16,3.3926140589865674e-16,2.9616617150836367e-16,-2.4652428789668167e-17,-2.4652428789668167e-17,-7.2162765809926e-17,-7.2162765809926e-17,-9.119651359309884e-17,-2.4576959304415765e-33,3.7982270983039195e-65,5.131708243377016e-49,0.0
five,15.21593884367605,-1.0317352285954045,-4.577770475112632e-16,-4.577770475112632e-16,0.21045750166599667,0.6053388832533716,2.9032268756440015e-16,2.9032268756440015e-16,2.2060672050194862e-16,8.009130880779683e-17,8.009130880779683e-17,9.432780640349985e-18,0.0,3.466673899897026e-33,0.0,0.0
six,15.12126887064773,-1.773551019469529,0.3261410744108978,0.3261410744108978,3.129337789900444e-10,-3.692983768114811e-16,-3.692983768114811e-16,8.178642991709128e-17,4.0592862519116084e-16,2.905046103104761e-16,-3.129334377882044e-10,2.256949153578792e-36,-9.677912235277486e-21,-3.7092061506874214e-68,-5.011433831422867e-52,0.0
seven,15.444841529348352,-0.6454622166619921,0.20062068731363714,1.0000000000000007,-0.9999999999999993,-2.935684060206627e-16,-2.935684060206627e-16,3.872122260838931e-16,2.3982568946930214e-16,1.3891604757430919e-16,-4.218158115343641e-18,-4.9070929580103217e-32,-2.3969984722620437e-64,0.0,0.0,0.0
eight,15.222730867888174,-1.99356350725194,1.2234299000861408,-0.8157757740089701,0.36317851328659234,-3.491420368818983e-16,-3.491420368818983e-16,5.966162861158592e-16,-3.7963458563580413e-17,-3.7963458563580413e-17,1.5580016270496685e-16,0.0,0.0,0.0,0.0,0.0
nine,15.258775128951408,-1.9216830700373726,1.273543875766529,-0.34748288762149737,-0.34748288762149737,0.08432984056242045,-3.719219758555713e-16,-3.719219758555713e-16,1.1903985418876684e-16,1.1903985418876684e-16,3.93060324817452e-17,-1.4947004846932363e-35,-3.326503617370807e-81,0.0,0.0,0.0
